,ASIN,name,freq_bought,freq_bought_link
0,B07J2Z5DBM,TOZO T10 Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof TWS Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport Black,TOZO W1 Wireless Charger Thin Aviation Aluminum Computer Numerical Control Technology Fast Charging…,https://www.amazon.com/TOZO-Wireless-Upgraded-Sleep-Friendly-FastCharging/dp/B07FM8R7J1/ref=pd_bxgy_2/135-3160909-8777901?_encoding=UTF8&pd_rd_i=B07FM8R7J1&pd_rd_r=5a5a8b62-7bdd-49a5-ac4d-04638071caac&pd_rd_w=6TSxr&pd_rd_wg=Qv6cs&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=MKEZS1TY4A4A2C4PVYAW&psc=1&refRID=MKEZS1TY4A4A2C4PVYAW
1,B07RGZ5NKS,TOZO T6 True Wireless Earbuds Bluetooth Headphones Touch Control with Wireless Charging Case IPX8 Waterproof TWS Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass for Sport Black,TOZO W1 Wireless Charger Thin Aviation Aluminum Computer Numerical Control Technology Fast Charging…,https://www.amazon.com/TOZO-Wireless-Upgraded-Sleep-Friendly-FastCharging/dp/B07FM8R7J1/ref=pd_bxgy_2/146-7046550-9689444?_encoding=UTF8&pd_rd_i=B07FM8R7J1&pd_rd_r=15825472-8b4a-4596-b66a-b3c415890bd2&pd_rd_w=WL9S1&pd_rd_wg=QeaK4&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=4335YA7BV96HM2FM3KFT&psc=1&refRID=4335YA7BV96HM2FM3KFT
2,B07NM3RSRQ,"Anker Soundcore Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",,
3,B07K5214NZ,"Bluetooth Over-Ear Headphones, Zihnic Foldable Wireless and Wired Stereo Headset Micro SD/TF, FM for Cell Phone,PC,Soft Earmuffs &Light Weight for Prolonged Waring (Rose Gold)",TalkWorks Aux Cable 3.5mm Audio Cord for Car (2 Pack) 6ft Long Heavy Duty Male to Male Jack…,https://www.amazon.com/TalkWorks-Metallic-Auxiliary-Extension-Headphones/dp/B0852JV66X/ref=pd_bxgy_2/130-6353560-8260338?_encoding=UTF8&pd_rd_i=B0852JV66X&pd_rd_r=1409eee2-6725-40ab-b32d-99afba7872a1&pd_rd_w=9GiDx&pd_rd_wg=9Q8YG&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=6V4FP4JA3K14AMRYN7RW&psc=1&refRID=6V4FP4JA3K14AMRYN7RW
4,B08F1SX35C,TOZO T6 True Wireless Earbuds Bluetooth Headphones Touch Control with Wireless Charging Case IPX8 Waterproof TWS Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass for Sport (Champagne),TOZO W1 Wireless Charger Thin Aviation Aluminum Computer Numerical Control Technology Fast Charging…,https://www.amazon.com/TOZO-Wireless-Aviation-Aluminum-Charging/dp/B07FLVNCYN/ref=pd_bxgy_2/145-8544759-7271857?_encoding=UTF8&pd_rd_i=B07FLVNCYN&pd_rd_r=a5b5e6ec-0bd8-4498-afa8-4006240a7a65&pd_rd_w=PvHTP&pd_rd_wg=hyt2X&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=C105PHM5BXP5E74AN15S&psc=1&refRID=C105PHM5BXP5E74AN15S
5,B07MCCJ6VY,"Headphones with Microphone, Vogek Lightweight Foldable on Ear Headset for Kids Teens Adults, Wired Stereo Headphones with Deep Bass, Portable Design for Home Office Travel Virtual Schooling, Black","PeohZarr On-Ear Headphones with Microphone, Lightweight Folding Stereo Bass Headphones with 1.5M…",https://www.amazon.com/PeohZarr-Headphones-Microphone-Lightweight-Smartphone/dp/B07SHH37M6/ref=pd_bxgy_2/135-4088383-7816534?_encoding=UTF8&pd_rd_i=B07SHH37M6&pd_rd_r=0a931981-a973-439d-a633-886a540383c7&pd_rd_w=OEdr8&pd_rd_wg=hCHl8&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=QDTQSXS7XGPET2XS43F5&psc=1&refRID=QDTQSXS7XGPET2XS43F5
6,B0868MDSL5,"Hybrid Active Noise Cancelling Headphones, VANKYO C751 Over Ear Wireless Bluetooth Headphones with CVC 8.0 Mic, Deep Bass, Hi-Fi Sound, 30H Playtime Headset for Adults, TV, Online Class, Home Office",,
7,B0746RBK2M,Kids Headphones - noot products K11 Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet (Navy/Teal),"Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/140-0608500-0285306?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=a2677875-b53d-463b-9b2d-d8dfbb56f244&pd_rd_w=0icTx&pd_rd_wg=SUd1t&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=39AQW0CKJA9FM3862XF7&psc=1&refRID=39AQW0CKJA9FM3862XF7
8,B07R2J14V3,"LETSCOM Bluetooth Headphones V5.0 IPX7 Waterproof, Wireless Sport Earphones, HiFi Bass Stereo Sweatproof Earbuds W/Mic, Noise Cancelling Headset for Workout, Running, Gym, 8 Hours Play time",,
9,B08QJ2GD6V,"True Wireless Earbuds,TWS Bluetooth 5.0 Headphones with Wireless Charging Case,Occiam Touch Control Hi-Fi Stereo Bluetooth Earphones with mic,Waterproof & 30H Playtime Headset for Sports Running Work",TOZO W1 Wireless Charger Thin Aviation Aluminum Computer Numerical Control Technology Fast Charging…,https://www.amazon.com/TOZO-Wireless-Upgraded-Sleep-Friendly-FastCharging/dp/B07FM8R7J1/ref=pd_bxgy_2/141-2568414-2438733?_encoding=UTF8&pd_rd_i=B07FM8R7J1&pd_rd_r=93826d19-1cc9-4323-9682-59ba546eda90&pd_rd_w=nRaKT&pd_rd_wg=5QP43&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=VDZ0HF44KVEPEA93HJ2Q&psc=1&refRID=VDZ0HF44KVEPEA93HJ2Q
10,B087JWTWF9,"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Turquoise/Gray)",,
11,B08BF971WF,"POWMEE P10 Kids Headphones with Microphone Stereo Headphones for Children Boys Girls,Adjustable 85dB/94dB Volume Control Foldable On-Ear Headphone with Microphone for School/PC/Cellphone(Blue)","Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/145-1552416-2127512?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=2ff954d3-e1c2-4600-8700-066330c8b6a7&pd_rd_w=sD6n1&pd_rd_wg=mSrBu&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=AZ3CR29YCHWB14JZ3CYA&psc=1&refRID=AZ3CR29YCHWB14JZ3CYA
12,B019U00D7K,"COWIN E7 Active Noise Cancelling Headphones Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",Bluetooth USB Adapter CSR 4.0 USB Dongle Bluetooth Receiver Transfer Wireless Adapter for Laptop PC…,https://www.amazon.com/ZEXMTE-Bluetooth-Receiver-Transfer-Wireless/dp/B0775YF36R/ref=pd_bxgy_2/144-0762172-9439655?_encoding=UTF8&pd_rd_i=B0775YF36R&pd_rd_r=19ced901-51b9-4498-9b9c-aa7104d2245e&pd_rd_w=Ku6sY&pd_rd_wg=yvKJo&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=FQ3WCWM68V8RV1RFKQQ0&psc=1&refRID=FQ3WCWM68V8RV1RFKQQ0
13,B088F9BZJM,"Kids Headphones, Mpow CHE2 Wired Headphones for Girl Boys Kids Teen, Children Headphones with Volume Limit, Foldable Adjustable On-Ear Headphones for School, Travel, Compatible with Phone, Tablet, PC","Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/132-5140775-5589601?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=d601bc67-63bc-4574-bfe7-d7e2dc3798b2&pd_rd_w=T4dco&pd_rd_wg=k4APE&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=RK8PTCYX55M0RCCJPAGC&psc=1&refRID=RK8PTCYX55M0RCCJPAGC
14,B085VX9JY7,"Kurdene Wireless Earbuds,Bluetooth Earbuds with Charging Case Bass Sounds IPX8 Waterproof Sports Headphones with Mic Touch Control 24H Playtime -Black","Wireless Earbuds, Mpow MDots Bluetooth Headphones w/Punchy Bass Sound, Precise Control Bluetooth…",https://www.amazon.com/Mpow-Bluetooth-Headphones-Waterproof-Earphones/dp/B08KWJ9YND/ref=pd_bxgy_2/136-1681714-9739600?_encoding=UTF8&pd_rd_i=B08KWJ9YND&pd_rd_r=11960880-b65b-4dfa-8c0f-185a4a6a097a&pd_rd_w=4Muqy&pd_rd_wg=XYJby&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=76H3YXCA08DJG0ZXM0QD&psc=1&refRID=76H3YXCA08DJG0ZXM0QD
15,B07BC64276,"Mpow Flame Bluetooth Headphones V5.0 IPX7 Waterproof Wireless Headphones,Bass+ HD Stereo Wireless Sport Earbuds, 7-9Hrs Playtime, cVc6.0 Noise Cancelling Mic for Home Workout,Running,Gym Blue Grey",,
16,B087JW59FX,"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Black/Red)",,
17,B07SHH37M6,"PeohZarr On-Ear Headphones with Microphone, Lightweight Folding Stereo Bass Headphones with 1.5M Tangle Free Cord, Portable Wired Headphones for Smartphone Tablet Laptop Computer MP3/4",,
18,B08HBBF6FR,Panasonic Full-Sized Lightweight Over-The-Ear Headphones with Mic and Long Cord - RP-HT161M (Black),,
19,B08TQJSJLP,"OneOdio Bluetooth Headphones, Studio Over Ear Headphones with Shareport, Foldable, Wired and Wireless Professional Monitor Recording Headphones with Stereo Sound for Electric Drum Piano Guitar Amp",,
20,B08H1WNYTR,Occiam Bluetooth Headphones-True Wireless Earbuds 48Hrs Playtime Earphones TWS Deep Bass Loud Voice Call Over Ear Waterproof with Microphone Smart LED Display for Sports Running Gaming Workout-Black,VEATOOL Wireless Earbuds Bluetooth Headphones 48hrs Playtime Sport Earphones with LED Display TWS…,https://www.amazon.com/VEATOOL-Bluetooth-Headphones-Earphones-Waterproof/dp/B08P5S3YDF/ref=pd_bxgy_2/136-6666839-0422521?_encoding=UTF8&pd_rd_i=B08P5S3YDF&pd_rd_r=7642acec-ebea-4b03-8d45-31b304f004af&pd_rd_w=IRO0Y&pd_rd_wg=APZbm&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=J4W84FJJAVN9BXWAP7XE&psc=1&refRID=J4W84FJJAVN9BXWAP7XE
21,B07J5X68B2,"Sonitum On Ear Headphones with Microphone, Wired Head Phones with Volume Control for Computer Ipad Cellphone, Kids Headphones for School, Foldable/Adjustable fit Tangle Free 1.5m Cord, 3.5mm Jack","Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/136-4417549-2691257?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=6cd2f66a-09d2-4f7c-9269-a6485acea37d&pd_rd_w=dbl70&pd_rd_wg=uEwD5&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=7F3Y4S3Z6NKY9K1WK5SZ&psc=1&refRID=7F3Y4S3Z6NKY9K1WK5SZ
22,B07ZBJPYRK,"Bluetooth Headphones,Tuinyo Wireless Headphones Over Ear with Microphone, Foldable & Lightweight Stereo Wireless Headset for Travel Work TV PC Cellphone-Rose Gold",,
23,B086GPHS71,"LETSCOM Bluetooth Headphones, 100 Hours Playtime Bluetooth 5.0 Headphones Over Ear with Deep Bass, Hi-Fi Sound and Soft Earpads, Built-in Mic, Wired/Wireless Headset for Home Office-Red Purple","TP-Link USB Bluetooth Adapter for PC(UB400), 4.0 Bluetooth Dongle Receiver Support Windows 10/8.1/8…",https://www.amazon.com/TP-Link-Bluetooth-Receiver-Controllers-UB400/dp/B07V1SZCY6/ref=pd_bxgy_2/145-9140435-5232414?_encoding=UTF8&pd_rd_i=B07V1SZCY6&pd_rd_r=9f2c5a9f-5a72-4279-9f7c-332a84504133&pd_rd_w=V1OLJ&pd_rd_wg=ay8qp&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=39SQP3PW0AWCE7TD50G8&psc=1&refRID=39SQP3PW0AWCE7TD50G8
24,B082TWSSTM,"Mpow Bluetooth Headphones, 60 Hours Playtime Wireless Headphones Over Ear with Microphone, Bluetooth 5.0, HiFi Stereo Sound, Protein Earpads, Wired Wireless Headset for Kids, Adults, Home Office, TV","Mpow Headphone Case for 059, H5, H12, H17, H19, Thor and More Foldable Headphones of Other Brands…",https://www.amazon.com/Mpow-Headphone-Foldable-Headphones-Carrying/dp/B075829ZVM/ref=pd_bxgy_2/134-7686767-4513654?_encoding=UTF8&pd_rd_i=B075829ZVM&pd_rd_r=bdc83217-3e6b-44e1-9291-2c230eedf441&pd_rd_w=f9FYK&pd_rd_wg=93id9&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=HF9QX3BYN232ZPXHQD58&psc=1&refRID=HF9QX3BYN232ZPXHQD58
25,B0863TXGM3,"Sony WH-1000XM4 Wireless Industry Leading Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black",,
26,B08L5Z951F,"COOSII Bluetooth Headphones Wireless with Noise Cancelling Dual Microphone for Home Office Online Class, Over Ear Soft Ear Cups Stereo Headsets, 40H Playtime for Laptop Chromebook CellPhone Skype Zoom","TP-Link USB Bluetooth Adapter for PC(UB400), 4.0 Bluetooth Dongle Receiver Support Windows 10/8.1/8…",https://www.amazon.com/TP-Link-Bluetooth-Receiver-Controllers-UB400/dp/B07V1SZCY6/ref=pd_bxgy_2/141-5815426-3068817?_encoding=UTF8&pd_rd_i=B07V1SZCY6&pd_rd_r=1172dbba-e4f6-4250-a64b-e962333a2b3b&pd_rd_w=BmQtJ&pd_rd_wg=w6EKr&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=4G7CMP4P83YA3A87PG7S&psc=1&refRID=4G7CMP4P83YA3A87PG7S
27,B083P1TSK7,"LORELEI X6 Over-Ear Headphones with Microphone, Lightweight Foldable & Portable Stereo Bass Headphones with 1.45M No-Tangle, Wired Headphones for Smartphone Tablet MP3 / 4 (Pearl Pink)","Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/133-4132725-7501968?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=f2f803d6-ead6-410a-aaaf-db682f4bc000&pd_rd_w=Bc9oK&pd_rd_wg=FiAvX&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=26NECEAFF7K6BZ27DE63&psc=1&refRID=26NECEAFF7K6BZ27DE63
28,B07MXGMWG7,"Kids Headphones for School, Jelly Comb Girls Lightweight Foldable Stereo Bass Kids Headphones with Microphone, Volume Control for Cell Phone, Tablet, Laptop, MP3/4(Green & Purple)- For Aged 6 or Above","Mpow CH6S Kids Headphones with Microphone Over Ear, On Ear Headphones for Kids with HD Sound Sharing…",https://www.amazon.com/Mpow-Headphones-Over-Ear-Function-Cellphone/dp/B07PD9V78L/ref=pd_bxgy_2/136-6626586-7522836?_encoding=UTF8&pd_rd_i=B07PD9V78L&pd_rd_r=9df56802-8157-4de3-8f22-393b298ecb45&pd_rd_w=A7BlV&pd_rd_wg=V8MDM&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=6147GT08XWHEAGDFWJ88&psc=1&refRID=6147GT08XWHEAGDFWJ88
29,B07HH1QSLB,"Amazon Basics In-Ear Wired Headphones, Earbuds with Microphone, Black",,
30,B07S7J1CGK,"Mpow Flame2 Bluetooth Headphones Sport, 12Hrs & Bluetooth 5.0 Wireless Sport Earphones, IPX7 Waterproof Running Headphones w/CVC 6.0 Noise Cancelling Mic, Bluetooth Earphones w/Comfort-Slanting,Black","Mpow Flame Bluetooth Headphones V5.0 IPX7 Waterproof Wireless Headphones, Bass+ HD Stereo Wireless…",https://www.amazon.com/Mpow-Headphones-Waterproof-Cancelling-Microphone/dp/B0753GRNQZ/ref=pd_bxgy_2/141-7278325-3129103?_encoding=UTF8&pd_rd_i=B0753GRNQZ&pd_rd_r=c613ead8-1cf3-48cb-bfa3-2e839ff44633&pd_rd_w=KLbnm&pd_rd_wg=YBcMN&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=X18TPTCKDCY4NW94YZM5&psc=1&refRID=X18TPTCKDCY4NW94YZM5
31,B0756GB78C,"Bose QuietComfort 35 II Wireless Bluetooth Headphones, Noise-Cancelling, with Alexa Voice Control -Silver",,
32,B07WT15ZQF,"OneOdio A71 Wired Over Ear Headphones, Studio Headphones with SharePort, Professional Monitor Recording & Mixing Foldable Headphones with Stereo Sound for Electric Drum Keyboard Guitar Amp (Red)","Condenser Microphone Bundle, ALPOWL BM-800 Mic Kit with Live Sound Card, Adjustable Mic Suspension…",https://www.amazon.com/Microphone-ALPOWL-Adjustable-Double-Layer-Broadcasting/dp/B08LB4656J/ref=pd_bxgy_2/140-1250798-2671863?_encoding=UTF8&pd_rd_i=B08LB4656J&pd_rd_r=a38ec7a3-02ea-4f91-abcf-133b2ed894b1&pd_rd_w=bkl3e&pd_rd_wg=X5d53&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=SJ88CFA2RQN9N5XH3FJM&psc=1&refRID=SJ88CFA2RQN9N5XH3FJM
